timestamp,open,high,low,close,volume
2026-03-10T12:35:00Z,70414.01,70490.83,70414.01,70468.05,6.57768428
2026-03-10T12:36:00Z,70466.23,70476.61,70422.39,70431.75,4.9086119
2026-03-10T12:37:00Z,70431.75,70444.71,70414.03,70430.75,4.17482978
2026-03-10T12:38:00Z,70429.99,70494.47,70423.77,70476,6.05366668
2026-03-10T12:39:00Z,70476.95,70476.95,70450.08,70450.3,8.9305569
2026-03-10T12:40:00Z,70453.05,70467.01,70414.02,70451.28,3.67028722
2026-03-10T12:41:00Z,70451.28,70468.02,70439.93,70439.93,7.20127424
2026-03-10T12:42:00Z,70439.99,70478,70439.93,70464.26,2.16852631
2026-03-10T12:43:00Z,70464.26,70482.44,70446,70451.07,3.86694028
2026-03-10T12:44:00Z,70447.7,70474.35,70443.23,70461.34,2.63778411
2026-03-10T12:45:00Z,70461.34,70518.37,70460.92,70518.36,5.25275393
2026-03-10T12:46:00Z,70518.37,70536.77,70494.93,70536.76,3.99048214
2026-03-10T12:47:00Z,70534.52,70534.52,70472.3,70484.01,4.39943263
2026-03-10T12:48:00Z,70484.01,70496.58,70453.45,70493.04,8.07446165
2026-03-10T12:49:00Z,70493.04,70522.79,70462.32,70514.45,9.77779537
2026-03-10T12:50:00Z,70514.45,70569.41,70514.44,70544.24,18.33113904
2026-03-10T12:51:00Z,70549.05,70564.44,70526.46,70555.14,26.25840051
2026-03-10T12:52:00Z,70555.14,70595,70529.27,70542.35,13.80829112
2026-03-10T12:53:00Z,70542.36,70603.73,70542.36,70579.32,7.94222432
2026-03-10T12:54:00Z,70579.32,70600,70576.08,70588.17,4.00287499
2026-03-10T12:55:00Z,70588.16,70588.16,70545.15,70547.96,3.03091519
2026-03-10T12:56:00Z,70547.95,70554.94,70476.37,70480.77,3.43569151
2026-03-10T12:57:00Z,70480.77,70516.98,70480.76,70501.39,4.74456703
2026-03-10T12:58:00Z,70501.38,70515.14,70468.85,70505.49,12.88228938
2026-03-10T12:59:00Z,70505.49,70537.56,70505.48,70537.56,3.34767782
2026-03-10T13:00:00Z,70539.56,70595.37,70539.56,70591.99,5.86712585
2026-03-10T13:01:00Z,70587,70642.28,70571.41,70588,6.24207099
2026-03-10T13:02:00Z,70587.99,70612.11,70571.99,70608.27,3.1745704
2026-03-10T13:03:00Z,70608.27,70628.84,70594.01,70610.01,3.15312762
2026-03-10T13:04:00Z,70610,70643.25,70592.58,70620.48,6.04425738
2026-03-10T13:05:00Z,70623,70700.47,70604,70660,11.10710931
2026-03-10T13:06:00Z,70659.99,70714.47,70648.39,70680.27,8.12947676
2026-03-10T13:07:00Z,70680.27,70719.67,70672,70698.61,6.15525766
2026-03-10T13:08:00Z,70698.61,70761,70698.6,70719.36,13.39686641
2026-03-10T13:09:00Z,70719.36,70754.59,70705.95,70748.34,7.02253424
2026-03-10T13:10:00Z,70748.34,70754.39,70723.72,70734,16.10473333
2026-03-10T13:11:00Z,70734,70759.98,70729.29,70744.97,22.64530457
2026-03-10T13:12:00Z,70744.97,70744.97,70701,70715.34,8.84251103
2026-03-10T13:13:00Z,70715.35,70730,70709.76,70723.39,3.29941023
2026-03-10T13:14:00Z,70723.39,70776.25,70714.18,70776.24,7.85521056
2026-03-10T13:15:00Z,70776.24,70871.29,70776.24,70835.61,14.6637681
2026-03-10T13:16:00Z,70835.95,70835.95,70765.57,70770.97,7.89006358
2026-03-10T13:17:00Z,70771.84,70811.94,70757.2,70772.71,6.67205597
2026-03-10T13:18:00Z,70772.71,70803.6,70745.84,70787.9,13.79867859
2026-03-10T13:19:00Z,70787.9,70787.9,70712.56,70729.28,5.42630898
2026-03-10T13:20:00Z,70729.27,70743.24,70705.09,70726.51,6.03860458
2026-03-10T13:21:00Z,70726.51,70729.28,70665.13,70679.13,10.48128755
2026-03-10T13:22:00Z,70679.13,70723.71,70677.68,70723.71,2.74697174
2026-03-10T13:23:00Z,70723.71,70758.2,70712.42,70750.3,5.08779726
2026-03-10T13:24:00Z,70750.3,70924.99,70750.29,70871.59,23.34257624
2026-03-10T13:25:00Z,70871.59,70880.2,70835.32,70855.4,5.99882402
2026-03-10T13:26:00Z,70855.4,70893.9,70855.39,70884.02,4.32307609
2026-03-10T13:27:00Z,70884.02,70929.23,70868.79,70915.19,4.11144495
2026-03-10T13:28:00Z,70915.19,70925.73,70850.01,70850.01,5.08189792
2026-03-10T13:29:00Z,70850.01,70885.46,70826.94,70881.87,12.76542566
2026-03-10T13:30:00Z,70881.87,70944.12,70786,70816.14,28.22852279
2026-03-10T13:31:00Z,70817.57,70854.83,70666.6,70725.94,18.80778958
2026-03-10T13:32:00Z,70725.94,70725.94,70624.76,70709.76,9.44754461
2026-03-10T13:33:00Z,70709.77,70709.77,70438.06,70438.06,13.79328361
2026-03-10T13:34:00Z,70438.05,70514.8,70227.42,70272.02,20.23318957
2026-03-10T13:35:00Z,70272.02,70278.14,70076,70087.59,31.01139068
2026-03-10T13:36:00Z,70090.38,70174,70002.23,70048.48,11.24045765
2026-03-10T13:37:00Z,70051.82,70092.16,69928,69948.09,22.11273105
2026-03-10T13:38:00Z,69949.08,70027.96,69750.44,69832.98,49.02097688
2026-03-10T13:39:00Z,69837.47,69837.47,69742,69775.11,17.19600431
2026-03-10T13:40:00Z,69778.01,70020,69726.41,70005.56,26.81681012
2026-03-10T13:41:00Z,70003.17,70068.06,69881.26,69998.31,15.67823504
2026-03-10T13:42:00Z,70003.2,70010.99,69886,69886.99,21.28937718
2026-03-10T13:43:00Z,69883.93,69888.86,69736.05,69736.05,6.02202705
2026-03-10T13:44:00Z,69734.9,69962.04,69710,69924.02,21.84061378
2026-03-10T13:45:00Z,69924.01,69938.16,69797.44,69917.41,49.61711631
2026-03-10T13:46:00Z,69917.41,70134.63,69907.24,70134.63,22.4391765
2026-03-10T13:47:00Z,70134.87,70220.91,70021.37,70047.12,15.49952648
2026-03-10T13:48:00Z,70044.69,70174,70044.69,70127,17.90836256
2026-03-10T13:49:00Z,70127.1,70182.45,70101.54,70182.45,11.72803627
2026-03-10T13:50:00Z,70185.24,70217.64,70106.42,70188.03,13.99062896
2026-03-10T13:51:00Z,70185.24,70292.21,70140.6,70283.03,20.45173437
2026-03-10T13:52:00Z,70280.1,70292,70188.03,70209.86,15.06702665
2026-03-10T13:53:00Z,70209.53,70296.83,70204.78,70285.68,9.66253103
2026-03-10T13:54:00Z,70286.03,70288.11,70166,70177.19,9.31327377
2026-03-10T13:55:00Z,70180,70198.96,70087.99,70142.42,15.3286378
2026-03-10T13:56:00Z,70142.42,70162.68,70089.99,70115.5,8.31685451
2026-03-10T13:57:00Z,70115.5,70115.5,69900,69933.47,34.1873163
2026-03-10T13:58:00Z,69933.47,69994.99,69869.98,69933.38,13.74874287
2026-03-10T13:59:00Z,69933.38,69948.1,69892.3,69920.2,6.5803581
2026-03-10T14:00:00Z,69920.2,69968.21,69901.8,69914.61,6.25259699
2026-03-10T14:01:00Z,69914.6,69914.6,69603.06,69635.61,27.35335816
2026-03-10T14:02:00Z,69637.97,69950.87,69619.45,69914.61,12.90930902
2026-03-10T14:03:00Z,69914.96,69929.74,69805.99,69844.86,6.05032024
2026-03-10T14:04:00Z,69842.07,70057.16,69825.33,70019.88,9.49566638
2026-03-10T14:05:00Z,70020.63,70159.23,70000,70000,16.98068067
2026-03-10T14:06:00Z,70000.01,70022.07,69868.01,69957.87,17.29269131
2026-03-10T14:07:00Z,69953.67,69953.67,69705.89,69715.01,12.03118763
2026-03-10T14:08:00Z,69715.01,69747.11,69628.99,69665,19.28322604
2026-03-10T14:09:00Z,69663.51,69675.86,69476.82,69625.86,34.52596689
2026-03-10T14:10:00Z,69624.71,69665.33,69564.38,69565.35,35.03149721
2026-03-10T14:11:00Z,69567.36,69587.52,69427.8,69509.94,31.42923088
2026-03-10T14:12:00Z,69507.97,69626.01,69482.17,69585.38,15.15427082
2026-03-10T14:13:00Z,69585.39,69597.4,69493.32,69515.84,13.47710593
2026-03-10T14:14:00Z,69517.11,69532.38,69480.41,69488.67,8.74148048
2026-03-10T14:15:00Z,69488.66,69532.49,69330.03,69346,125.28454766
2026-03-10T14:16:00Z,69347.61,69350,69275.01,69332.48,108.9374832
2026-03-10T14:17:00Z,69340.22,69548.58,69317.51,69515.65,291.23511466
2026-03-10T14:18:00Z,69515.64,69610,69437.53,69570.06,23.93730758
2026-03-10T14:19:00Z,69570.06,69659.55,69566.01,69596.55,9.07589429
2026-03-10T14:20:00Z,69596.83,69684.21,69574.24,69624.35,14.420601
2026-03-10T14:21:00Z,69624.35,69735.83,69578.77,69735.83,26.97447054
2026-03-10T14:22:00Z,69735.82,69766.74,69649.57,69755.57,11.32523436
2026-03-10T14:23:00Z,69755.58,69803.51,69709.12,69797.43,7.57590893
2026-03-10T14:24:00Z,69794.65,69794.65,69722.11,69722.11,6.47521468
2026-03-10T14:25:00Z,69722.11,69812.26,69708.16,69812.26,6.31142307
2026-03-10T14:26:00Z,69812.26,69949.43,69786.28,69836.48,11.6026387
2026-03-10T14:27:00Z,69836.49,69842,69777.91,69794.65,8.94899851
2026-03-10T14:28:00Z,69794.65,69869.96,69786.28,69850.04,9.92967979
2026-03-10T14:29:00Z,69848.93,69848.94,69797.43,69805.81,5.86587414
2026-03-10T14:30:00Z,69805.81,69975,69797.43,69973.2,6.85467796
2026-03-10T14:31:00Z,69975,69984.36,69830.92,69845.01,10.20903701
2026-03-10T14:32:00Z,69848.5,69897.87,69816.96,69826.85,5.24055008
2026-03-10T14:33:00Z,69826.85,69950,69821.01,69931.36,4.26992803
2026-03-10T14:34:00Z,69931.95,70023.42,69903.46,69978.13,11.6482405
2026-03-10T14:35:00Z,69978.78,69980.59,69882.89,69945.3,6.47327461
2026-03-10T14:36:00Z,69945.3,69999.4,69928.56,69932.9,6.0839021
2026-03-10T14:37:00Z,69932.89,69991.48,69916.44,69965.76,8.07755959
2026-03-10T14:38:00Z,69965.76,70034.58,69962.04,70034.56,9.29394245
2026-03-10T14:39:00Z,70034.56,70184.39,70034.56,70177.21,24.17653049
2026-03-10T14:40:00Z,70177.93,70446.21,70177.93,70412.14,38.75031924
2026-03-10T14:41:00Z,70406.65,70440.12,70331.32,70440.12,12.07624285
2026-03-10T14:42:00Z,70441.91,70462,70363.78,70440.68,21.63389945
2026-03-10T14:43:00Z,70440.57,70489.35,70390.1,70489.35,12.76444131
2026-03-10T14:44:00Z,70492.14,70496,70404.01,70462.01,17.25211315
2026-03-10T14:45:00Z,70462.03,70572.24,70404,70428.42,23.60847841
2026-03-10T14:46:00Z,70429.97,70489.3,70404,70489.3,11.51210613
2026-03-10T14:47:00Z,70489.34,70693.24,70489.34,70597.15,58.84710079
2026-03-10T14:48:00Z,70597.15,70664.11,70573.05,70649,17.19847322
2026-03-10T14:49:00Z,70650.5,70687.92,70603,70657.99,12.27654721
2026-03-10T14:50:00Z,70662.33,70874.37,70662.33,70803.37,20.07618084
2026-03-10T14:51:00Z,70805.85,70922,70776.73,70885.01,15.75593546
2026-03-10T14:52:00Z,70882.75,70914,70818.39,70824,8.57951012
2026-03-10T14:53:00Z,70824,71165.65,70789.2,71121.66,73.87523112
2026-03-10T14:54:00Z,71116.38,71176.6,71071.24,71152.76,14.85399085
2026-03-10T14:55:00Z,71144.56,71248.36,71142.09,71244.92,15.80088813
2026-03-10T14:56:00Z,71244.92,71480.73,71228,71440,67.78155121
2026-03-10T14:57:00Z,71438.41,71538.03,71429.59,71530.02,54.62459166
2026-03-10T14:58:00Z,71530.16,71538.46,71382.15,71432.38,30.3174368
2026-03-10T14:59:00Z,71432.38,71491.08,71379.37,71481.24,53.40462321
2026-03-10T15:00:00Z,71481.24,71590.86,71418.43,71504.92,49.92196265
2026-03-10T15:01:00Z,71504.91,71550,71444.47,71490,38.03816535
2026-03-10T15:02:00Z,71489.93,71614.08,71454.56,71516.34,23.19004418
2026-03-10T15:03:00Z,71516.34,71524.05,71384.61,71428.95,31.11609689
2026-03-10T15:04:00Z,71426,71798.12,71423.08,71789.88,33.46810589
2026-03-10T15:05:00Z,71792.28,71800,71423,71496.01,38.45125539
2026-03-10T15:06:00Z,71494.26,71503.06,71169.84,71199.43,34.55485816
2026-03-10T15:07:00Z,71198.02,71297.99,71198.02,71245.83,22.62222108
2026-03-10T15:08:00Z,71240.01,71309.61,71227.11,71301.24,17.34764118
2026-03-10T15:09:00Z,71302.7,71322.99,71181.28,71192.44,37.31756582
2026-03-10T15:10:00Z,71192.44,71328.37,71105.7,71299.06,17.61070615
2026-03-10T15:11:00Z,71301.54,71319.87,71237.07,71297.87,6.91557115
2026-03-10T15:12:00Z,71297.04,71309.16,71200,71228.98,13.75841923
2026-03-10T15:13:00Z,71228.93,71283,71122,71196.84,19.1801108
2026-03-10T15:14:00Z,71196.8,71271.27,71189.64,71220.01,14.80070481
2026-03-10T15:15:00Z,71217.54,71222.01,71022,71043.63,17.10701187
2026-03-10T15:16:00Z,71043.63,71127.43,70996.29,71111.53,11.31404734
2026-03-10T15:17:00Z,71111.54,71271.8,71101.57,71216.96,15.1592923
2026-03-10T15:18:00Z,71216.95,71255.65,71171.87,71194.07,10.31309523
2026-03-10T15:19:00Z,71194.08,71239,71181.27,71226.04,6.24665684
2026-03-10T15:20:00Z,71226.04,71330.65,71196.19,71309.61,11.73113777
2026-03-10T15:21:00Z,71309.6,71309.6,71200.8,71228.7,12.61172725
2026-03-10T15:22:00Z,71230.15,71230.15,71080,71164.53,20.68514167
2026-03-10T15:23:00Z,71161.85,71292.87,71161.85,71276.89,13.16221529
2026-03-10T15:24:00Z,71276.85,71306.64,71248,71306.63,12.71185718
2026-03-10T15:25:00Z,71306.64,71430.59,71251.03,71428.98,11.90525513
2026-03-10T15:26:00Z,71431.58,71474.99,71259.39,71262.93,21.46936201
2026-03-10T15:27:00Z,71260.01,71348.35,71230.01,71320.29,13.31530759
2026-03-10T15:28:00Z,71320.77,71396.01,71312.41,71387.11,9.42465508
2026-03-10T15:29:00Z,71389.8,71421.2,71352,71365.41,12.94829516
2026-03-10T15:30:00Z,71362.63,71512.02,71343.14,71451.48,16.96526616
2026-03-10T15:31:00Z,71447.53,71503.47,71381.57,71448.03,13.15084207
2026-03-10T15:32:00Z,71448.03,71538,71351.34,71534.1,23.19974929
2026-03-10T15:33:00Z,71534.21,71650.79,71525.01,71576,22.14507436
2026-03-10T15:34:00Z,71578.85,71578.85,71211.36,71298.67,27.53672923
2026-03-10T15:35:00Z,71298.67,71392.48,71262.26,71373.66,22.16076168
2026-03-10T15:36:00Z,71371.17,71391.96,71317.98,71339.86,25.68538425
2026-03-10T15:37:00Z,71337.42,71460.95,71306.8,71327.98,31.17301557
2026-03-10T15:38:00Z,71324.19,71330.97,71177.48,71179.97,19.74847352
2026-03-10T15:39:00Z,71179.97,71225.91,71098.84,71138.63,17.07334258
2026-03-10T15:40:00Z,71139.56,71139.56,71033.41,71044.55,18.14146305
2026-03-10T15:41:00Z,71044.53,71074.75,70978.01,71068.53,31.84214045
2026-03-10T15:42:00Z,71065.97,71216.79,71004.05,71198.11,12.21706371
2026-03-10T15:43:00Z,71198.1,71244.12,71164.53,71196.03,10.16625003
2026-03-10T15:44:00Z,71196.03,71231.48,71128.27,71142.48,11.63712042
2026-03-10T15:45:00Z,71142.51,71198.01,71114.32,71176,14.39218814
2026-03-10T15:46:00Z,71173.56,71228.65,71106.04,71126.7,10.05708577
2026-03-10T15:47:00Z,71121.6,71144.89,71002.71,71092.11,10.74516162
2026-03-10T15:48:00Z,71094.94,71096.01,71017.77,71054.52,8.88005999
2026-03-10T15:49:00Z,71054.52,71164,71033.68,71092.81,10.3748719
2026-03-10T15:50:00Z,71092.81,71192.77,71092.81,71115.98,8.74551378
2026-03-10T15:51:00Z,71112.57,71139.42,71077.17,71078.53,3.95883565
2026-03-10T15:52:00Z,71078.64,71078.64,70920,70958.11,13.28624204
2026-03-10T15:53:00Z,70958.11,70998.63,70921.81,70990.59,22.86742121
2026-03-10T15:54:00Z,70990.59,70990.59,70931,70946.6,16.67289262
2026-03-10T15:55:00Z,70943.92,71035.22,70943.92,71028.34,12.62592323
2026-03-10T15:56:00Z,71028.35,71188.11,71006,71187.41,22.62568502
2026-03-10T15:57:00Z,71185.91,71374.13,71185.91,71326.2,29.84998068
2026-03-10T15:58:00Z,71326.19,71384.04,71290,71375.84,13.67529788
2026-03-10T15:59:00Z,71372.27,71384.38,71356,71370.62,13.30103475
2026-03-10T16:00:00Z,71370.62,71426.78,71335.45,71426.03,24.49833368
2026-03-10T16:01:00Z,71426.79,71465,71248,71260.62,41.06706838
2026-03-10T16:02:00Z,71260.62,71279.99,71180.04,71268.87,29.10603523
2026-03-10T16:03:00Z,71268.88,71307.91,71206.38,71295.66,14.25895566
2026-03-10T16:04:00Z,71295.66,71332.89,71226.02,71253.98,11.98299025
2026-03-10T16:05:00Z,71253.97,71268.34,71000,71020.44,25.52771499
2026-03-10T16:06:00Z,71022.24,71068.06,70962.9,71064.09,18.74174486
2026-03-10T16:07:00Z,71064.09,71097.68,71030.62,71077.21,19.36320988
2026-03-10T16:08:00Z,71077.21,71160.44,71071.98,71110.95,23.07649179
2026-03-10T16:09:00Z,71110.95,71191,71089.22,71166.97,17.19203006
2026-03-10T16:10:00Z,71166.98,71269.56,71150.58,71211.97,21.72382043
2026-03-10T16:11:00Z,71211.97,71262.4,71200,71205.99,13.59437825
2026-03-10T16:12:00Z,71205.98,71217.99,71093.26,71094.8,15.17847536
2026-03-10T16:13:00Z,71094.8,71173.05,71066.89,71135,22.09903562
2026-03-10T16:14:00Z,71134.02,71186.65,71119.89,71184.98,8.25053307
2026-03-10T16:15:00Z,71184.98,71284.5,71164.54,71271.18,14.59092049
2026-03-10T16:16:00Z,71271.18,71331.89,71234.28,71326.68,20.28692702
2026-03-10T16:17:00Z,71325.02,71400,71325.02,71345.88,39.03159015
2026-03-10T16:18:00Z,71345.88,71415,71273.22,71411.34,31.76472094
2026-03-10T16:19:00Z,71408.53,71495.33,71396,71485.81,23.62125681
2026-03-10T16:20:00Z,71483.51,71490.13,71436.17,71478.47,25.54538022
2026-03-10T16:21:00Z,71478.47,71598.2,71418.42,71421.22,31.45319524
2026-03-10T16:22:00Z,71421.23,71527.22,71410.05,71521.28,37.64885663
2026-03-10T16:23:00Z,71521.27,71619.3,71507.72,71546.74,31.22736346
2026-03-10T16:24:00Z,71546.74,71580,71546.74,71563.85,19.48290251
2026-03-10T16:25:00Z,71563.85,71730.94,71541.99,71677.48,40.58017702
2026-03-10T16:26:00Z,71670.01,71725.31,71517.64,71542.26,12.28908231
2026-03-10T16:27:00Z,71543.99,71549.55,71490.83,71537.01,11.71462525
2026-03-10T16:28:00Z,71532.82,71537.02,71405.25,71405.25,5.0979104
2026-03-10T16:29:00Z,71404.47,71427.89,71328.08,71404.48,8.97971754
2026-03-10T16:30:00Z,71407.24,71424.01,71366.84,71393.31,9.1718323
2026-03-10T16:31:00Z,71390.82,71404.47,71334.72,71351.87,10.0624372
2026-03-10T16:32:00Z,71351.87,71381.44,71317.98,71357.99,8.19310865
2026-03-10T16:33:00Z,71360.48,71369.95,71312.4,71328.51,16.19045093
2026-03-10T16:34:00Z,71326.08,71405.07,71326.08,71395.5,13.20570791
2026-03-10T16:35:00Z,71394.3,71484.85,71393.95,71443.85,18.74124019
2026-03-10T16:36:00Z,71443.85,71479.99,71406.49,71406.49,21.54470007
2026-03-10T16:37:00Z,71404.47,71445.94,71355.03,71402.01,23.68961036
2026-03-10T16:38:00Z,71402.01,71446,71278.92,71362.61,31.70821952
2026-03-10T16:39:00Z,71362.61,71362.61,71295.67,71344.86,15.33384074
2026-03-10T16:40:00Z,71284.46,71286.94,71221.01,71239.87,8.81903639
2026-03-10T16:41:00Z,71240.36,71278.91,71234.29,71262.21,13.20057963
2026-03-10T16:42:00Z,71265.2,71314.01,71264.98,71309,19.52473837
2026-03-10T16:43:00Z,71308.99,71420.85,71298.45,71388,30.45645046
2026-03-10T16:44:00Z,71385,71444.53,71385,71410.05,18.34206764
2026-03-10T16:45:00Z,71414.99,71427.99,71306.82,71306.82,15.27946393
2026-03-10T16:46:00Z,71304.23,71372.85,71253.05,71304.08,35.14273467
2026-03-10T16:47:00Z,71305.33,71309.06,71164.01,71211.96,28.47405396
2026-03-10T16:48:00Z,71213.81,71291.51,71206.39,71256.76,16.34320838
2026-03-10T16:49:00Z,71256.76,71338.31,71256.76,71277.87,17.0440785
2026-03-10T16:50:00Z,71274.98,71298.45,71218.05,71292.01,9.01394309
2026-03-10T16:51:00Z,71290.46,71386.61,71270.56,71362.96,18.62848798
2026-03-10T16:52:00Z,71362.96,71387.83,71337.5,71386.18,12.57445963
2026-03-10T16:53:00Z,71386.18,71408,71365.41,71370.71,14.24800931
2026-03-10T16:54:00Z,71367.23,71376.01,71337.52,71347.51,10.69901245
2026-03-10T16:55:00Z,71351.44,71369.84,71291.99,71301.53,9.74476874
2026-03-10T16:56:00Z,71301.53,71301.53,71210.25,71221.99,17.5594988
2026-03-10T16:57:00Z,71221.98,71260.48,71208.45,71220.05,12.47015635
2026-03-10T16:58:00Z,71218,71242.64,71189.64,71230.69,14.00830549
2026-03-10T16:59:00Z,71230.69,71303.35,71228.29,71291.52,13.25195289
2026-03-10T17:00:00Z,71290.91,71294.78,71238.01,71253.82,18.52450409
2026-03-10T17:01:00Z,71253.81,71303.41,71223.12,71291.33,12.2004948
2026-03-10T17:02:00Z,71291.37,71324.23,71257.98,71309.61,11.11022419
2026-03-10T17:03:00Z,71308,71312,71235.99,71257.51,17.78066135
2026-03-10T17:04:00Z,71254.27,71297.56,71242.55,71288.69,36.8146919
2026-03-10T17:05:00Z,71279.51,71413.5,71272.13,71408.52,67.7166336
2026-03-10T17:06:00Z,71407.52,71469,71393.32,71457.79,38.37931027
2026-03-10T17:07:00Z,71462.58,71485,71352.03,71355.35,20.54366812
2026-03-10T17:08:00Z,71355.35,71365.4,71275,71358.59,13.16905021
2026-03-10T17:09:00Z,71357.04,71364.44,71317.24,71329.15,10.24009281
2026-03-10T17:10:00Z,71329.14,71368.2,71312.4,71357.35,9.66595505
2026-03-10T17:11:00Z,71360.01,71400,71326.35,71351.47,15.55284804
2026-03-10T17:12:00Z,71348.3,71348.3,71276.97,71279.96,15.6349703
2026-03-10T17:13:00Z,71278.03,71278.03,71234.28,71266.45,17.37871465
2026-03-10T17:14:00Z,71261.67,71314.94,71256.61,71282.64,16.24180656
2026-03-10T17:15:00Z,71282.64,71350,71272,71340.31,15.94841325
2026-03-10T17:16:00Z,71342.81,71390.71,71298.87,71298.87,13.93431821
2026-03-10T17:17:00Z,71298.87,71302.16,71200.81,71280,10.9535342
2026-03-10T17:18:00Z,71280.01,71331,71264.02,71275.71,18.81446081
2026-03-10T17:19:00Z,71270.1,71293.76,71241.99,71269.23,7.81332631
2026-03-10T17:20:00Z,71274.47,71288.55,71248.31,71266.6,7.42178789
2026-03-10T17:21:00Z,71267.99,71278.15,71211.95,71276.46,11.59834088
2026-03-10T17:22:00Z,71271.68,71281.71,71223.13,71278.59,11.29601227
2026-03-10T17:23:00Z,71278.59,71289.59,71258.13,71278.01,7.98693267
2026-03-10T17:24:00Z,71278.01,71359.32,71267.5,71267.5,31.29608615
2026-03-10T17:25:00Z,71266.72,71298.02,71172.92,71175.57,18.35553034
2026-03-10T17:26:00Z,71173.72,71173.72,71014.55,71066.88,13.61606273
2026-03-10T17:27:00Z,71069.67,71130,71069.67,71114.01,13.17705545
2026-03-10T17:28:00Z,71114.01,71149.13,71092.24,71097.21,16.79812037
2026-03-10T17:29:00Z,71097.21,71100.36,71041.99,71074,12.23886337
2026-03-10T17:30:00Z,71072.46,71119.88,71047.9,71085.72,11.36021853
2026-03-10T17:31:00Z,71085.72,71149.99,71014.54,71140.64,16.63612648
2026-03-10T17:32:00Z,71140.64,71256,71128.26,71255.97,38.39046474
2026-03-10T17:33:00Z,71256.02,71260.12,71121.44,71143.77,16.50930231
2026-03-10T17:34:00Z,71143.76,71171.07,71105.94,71114.84,9.76630651
2026-03-10T17:35:00Z,71114.84,71124,70994.35,71006.47,19.15877669
2026-03-10T17:36:00Z,71005.01,71058.51,70885.8,70893.9,21.60930899
2026-03-10T17:37:00Z,70891.11,70891.11,70794.76,70802.91,16.19874986
2026-03-10T17:38:00Z,70806.47,70826.94,70587.23,70634.43,35.63501573
2026-03-10T17:39:00Z,70631.66,70694.99,70614.89,70684.31,19.07104074
2026-03-10T17:40:00Z,70687.27,70718.58,70537.03,70567.96,22.13516486
2026-03-10T17:41:00Z,70570.25,70731.4,70534.97,70662.02,16.12590275
2026-03-10T17:42:00Z,70662.02,70741.16,70628.85,70741.16,9.11641706
2026-03-10T17:43:00Z,70741.16,70751.99,70651.17,70676,10.59304054
2026-03-10T17:44:00Z,70679.07,70736.65,70667.53,70713.18,9.43024396
2026-03-10T17:45:00Z,70710.72,70710.72,70596.52,70602.09,11.12256523
2026-03-10T17:46:00Z,70602.09,70701.39,70573.05,70701.39,7.49863618
2026-03-10T17:47:00Z,70704.17,70829.68,70691.28,70792.01,16.35445963
2026-03-10T17:48:00Z,70790.67,70934.77,70758.59,70915.73,25.17601742
2026-03-10T17:49:00Z,70902.98,70931.99,70810.2,70810.21,9.43496723
2026-03-10T17:50:00Z,70810.2,70856.87,70787.88,70835.31,6.74366358
2026-03-10T17:51:00Z,70832.52,70892.32,70821.36,70874.37,5.74389981
2026-03-10T17:52:00Z,70874.38,70934.99,70828.01,70902.84,13.36311265
